sep=;
from;to;distance;time
EQV - Xpert Clinic Hand Velp;Retina eye care;53.945161;39.846183333333336
EQV - Xpert Clinic Proctologie Velp;De Meern;68.125159;50.2755
EQV - Xpert Clinic Proctologie Velp;Andros Clinics Rijswijk;119.156774;81.3341
EQV - Xpert Clinic Proctologie Velp;Annadal kliniek;160.090682;123.35293333333334
EQV - Xpert Clinic Proctologie Velp;Annadal kliniek Poli;160.090682;123.35293333333334
EQV - Xpert Clinic Proctologie Velp;Annatommie Amstelveen;98.680523;68.93896666666666
EQV - Xpert Clinic Proctologie Velp;Annatommie Utrecht;64.665355;46.03541666666667
EQV - Xpert Clinic Proctologie Velp;Arthrex;64.225176;45.642950000000006
EQV - Xpert Clinic Proctologie Velp;Cosmed Bosch en Duin OK;59.552951;46.55155
EQV - Xpert Clinic Proctologie Velp;Cosmed Bosch en Duin Poli;59.552951;46.55155
EQV - Xpert Clinic Proctologie Velp;Denticien;119.389405;82.70783333333334
EQV - Xpert Clinic Proctologie Velp;Dermaclinic Utrecht;62.783973;47.4918
EQV - Xpert Clinic Proctologie Velp;Doctors at soap;63.295781000000005;49.26478333333333
EQV - Xpert Clinic Proctologie Velp;EQA - Velthuis Kliniek Amsterdam;94.853789;65.44196666666667
EQV - Xpert Clinic Proctologie Velp;EQA - Xpert Clinic Hand Amsterdam;94.853789;65.44196666666667
EQV - Xpert Clinic Proctologie Velp;EQA - Xpert Clinic Proctologie Amsterdam;94.853789;65.44196666666667
EQV - Xpert Clinic Proctologie Velp;EQA - Xpert Orthopedie Amsterdam;94.853789;65.44196666666667
EQV - Xpert Clinic Proctologie Velp;EQEI - Velthuis Kliniek Eindhoven;90.896711;69.70983333333334
EQV - Xpert Clinic Proctologie Velp;EQEI - Xpert Clinic Hand Eindhoven;90.896711;69.70983333333334
EQV - Xpert Clinic Proctologie Velp;EQEI - Xpert Clinic Proctologie Eindhoven;90.896711;69.70983333333334
EQV - Xpert Clinic Proctologie Velp;EQEI - Xpert Orthopedie Eindhoven;90.896711;69.70983333333334
EQV - Xpert Clinic Proctologie Velp;EQEI - Xpert Orthopedie Schijndel;66.64440499999999;59.79408333333333
EQV - Xpert Clinic Proctologie Velp;EQEN - Velthuis Kliniek Enschede;75.798992;72.93395000000001
EQV - Xpert Clinic Proctologie Velp;EQEN - Xpert Clinic Hand Enschede;75.798992;72.93395000000001
EQV - Xpert Clinic Proctologie Velp;EQEN - Xpert Clinic Proctologie Enschede;75.798992;72.93395000000001
EQV - Xpert Clinic Proctologie Velp;EQR - Velthuis Kliniek Rotterdam;113.343304;78.22631666666666
EQV - Xpert Clinic Proctologie Velp;EQR - Xpert Clinic Hand Rotterdam;113.343304;78.22631666666666
EQV - Xpert Clinic Proctologie Velp;EQR - Xpert Clinic Proctologie Rotterdam;113.343304;78.22631666666666
EQV - Xpert Clinic Proctologie Velp;EQR - Xpert Orthopedie Rotterdam;113.343304;78.22631666666666
EQV - Xpert Clinic Proctologie Velp;EQRZD - Hand pols Rozendaal;0.0;0.0
EQV - Xpert Clinic Proctologie Velp;EQRZD - Orthopedie Rozendaal;0.0;0.0
EQV - Xpert Clinic Proctologie Velp;Equip Amsterdam;94.853789;65.44196666666667
EQV - Xpert Clinic Proctologie Velp;Equipe Enschede;94.853789;65.44196666666667
EQV - Xpert Clinic Proctologie Velp;EQV - Velthuis Kliniek Velp;0.0;0.0
EQV - Xpert Clinic Proctologie Velp;EQV - Xpert Clinic Hand Velp;1.536443;2.7294666666666667
EQV - Xpert Clinic Proctologie Velp;EQZ - Xpert Clinic Oogzorg Zeist;55.850531;43.1969
EQV - Xpert Clinic Proctologie Velp;EQZW - Xpert Clinic Hand Zwolle;69.304345;49.024233333333335
EQV - Xpert Clinic Proctologie Velp;Esser Clinics;95.143307;65.66481666666667
EQV - Xpert Clinic Proctologie Velp;Flex Clinics;69.986531;50.5835
EQV - Xpert Clinic Proctologie Velp;Haaglanden Clinics;123.083771;86.38983333333334
EQV - Xpert Clinic Proctologie Velp;Kazem;103.975226;82.97938333333333
EQV - Xpert Clinic Proctologie Velp;KNO de Jong;74.83146400000001;53.39433333333333
EQV - Xpert Clinic Proctologie Velp;Medcentric MWCZ;190.196132;138.26623333333333
EQV - Xpert Clinic Proctologie Velp;Medtronic;87.97271;66.67845
EQV - Xpert Clinic Proctologie Velp;Orthoparc Rozendaal;0.0;0.0
EQV - Xpert Clinic Proctologie Velp;Pro-Motion;109.828526;82.47113333333333
EQV - Xpert Clinic Proctologie Velp;Retina eye care;53.102837;39.0258
EQZ - Xpert Clinic Oogzorg Zeist;De Meern;18.81838;20.04573333333333
EQZ - Xpert Clinic Oogzorg Zeist;Andros Clinics Rijswijk;71.322827;51.59653333333333
EQZ - Xpert Clinic Oogzorg Zeist;Annadal kliniek;181.759843;133.41396666666665
EQZ - Xpert Clinic Oogzorg Zeist;Annadal kliniek Poli;181.759843;133.41396666666665
EQZ - Xpert Clinic Oogzorg Zeist;Annatommie Amstelveen;47.786766;36.8263
EQZ - Xpert Clinic Oogzorg Zeist;Annatommie Utrecht;15.892915;16.502599999999997
EQZ - Xpert Clinic Oogzorg Zeist;Arthrex;16.398254;15.0134
EQZ - Xpert Clinic Oogzorg Zeist;Cosmed Bosch en Duin OK;4.031423;5.199116666666667
EQZ - Xpert Clinic Oogzorg Zeist;Cosmed Bosch en Duin Poli;4.031423;5.199116666666667
EQZ - Xpert Clinic Oogzorg Zeist;Denticien;71.55545699999999;52.97026666666667
EQZ - Xpert Clinic Oogzorg Zeist;Dermaclinic Utrecht;9.910767;9.833316666666668
EQZ - Xpert Clinic Oogzorg Zeist;Doctors at soap;10.770013;11.65435
EQZ - Xpert Clinic Oogzorg Zeist;EQA - Velthuis Kliniek Amsterdam;43.960033;33.3293
EQZ - Xpert Clinic Oogzorg Zeist;EQA - Xpert Clinic Hand Amsterdam;43.960033;33.3293
EQZ - Xpert Clinic Oogzorg Zeist;EQA - Xpert Clinic Proctologie Amsterdam;43.960033;33.3293
EQZ - Xpert Clinic Oogzorg Zeist;EQA - Xpert Orthopedie Amsterdam;43.960033;33.3293
EQZ - Xpert Clinic Oogzorg Zeist;EQEI - Velthuis Kliniek Eindhoven;95.553179;67.76631666666667
EQZ - Xpert Clinic Oogzorg Zeist;EQEI - Xpert Clinic Hand Eindhoven;95.553179;67.76631666666667
EQZ - Xpert Clinic Oogzorg Zeist;EQEI - Xpert Clinic Proctologie Eindhoven;95.553179;67.76631666666667
EQZ - Xpert Clinic Oogzorg Zeist;EQEI - Xpert Orthopedie Eindhoven;95.553179;67.76631666666667
EQZ - Xpert Clinic Oogzorg Zeist;EQEI - Xpert Orthopedie Schijndel;71.670626;53.83391666666667
EQZ - Xpert Clinic Oogzorg Zeist;EQEN - Velthuis Kliniek Enschede;122.170975;87.35596666666667
EQZ - Xpert Clinic Oogzorg Zeist;EQEN - Xpert Clinic Hand Enschede;122.170975;87.35596666666667
EQZ - Xpert Clinic Oogzorg Zeist;EQEN - Xpert Clinic Proctologie Enschede;122.170975;87.35596666666667
EQZ - Xpert Clinic Oogzorg Zeist;EQR - Velthuis Kliniek Rotterdam;65.50935700000001;48.48875
EQZ - Xpert Clinic Oogzorg Zeist;EQR - Xpert Clinic Hand Rotterdam;65.50935700000001;48.48875
EQZ - Xpert Clinic Oogzorg Zeist;EQR - Xpert Clinic Proctologie Rotterdam;65.50935700000001;48.48875
EQZ - Xpert Clinic Oogzorg Zeist;EQR - Xpert Orthopedie Rotterdam;65.50935700000001;48.48875
EQZ - Xpert Clinic Oogzorg Zeist;EQRZD - Hand pols Rozendaal;56.556373;43.65416666666667
EQZ - Xpert Clinic Oogzorg Zeist;EQRZD - Orthopedie Rozendaal;56.556373;43.65416666666667
EQZ - Xpert Clinic Oogzorg Zeist;Equip Amsterdam;43.960033;33.3293
EQZ - Xpert Clinic Oogzorg Zeist;Equipe Enschede;43.960033;33.3293
EQZ - Xpert Clinic Oogzorg Zeist;EQV - Velthuis Kliniek Velp;56.556373;43.65416666666667
EQZ - Xpert Clinic Oogzorg Zeist;EQV - Xpert Clinic Hand Velp;57.370925;44.43833333333334
EQZ - Xpert Clinic Oogzorg Zeist;EQV - Xpert Clinic Proctologie Velp;56.556373;43.65416666666667
EQZ - Xpert Clinic Oogzorg Zeist;EQZW - Xpert Clinic Hand Zwolle;83.530899;57.29143333333333
EQZ - Xpert Clinic Oogzorg Zeist;Esser Clinics;47.30935899999999;35.92725
EQZ - Xpert Clinic Oogzorg Zeist;Flex Clinics;16.864754;20.422733333333333
EQZ - Xpert Clinic Oogzorg Zeist;Haaglanden Clinics;75.24982399999999;56.65226666666667
EQZ - Xpert Clinic Oogzorg Zeist;Kazem;53.08147;50.86671666666667
EQZ - Xpert Clinic Oogzorg Zeist;KNO de Jong;19.539198;24.27955
EQZ - Xpert Clinic Oogzorg Zeist;Medcentric MWCZ;148.139981;111.11581666666666
EQZ - Xpert Clinic Oogzorg Zeist;Medtronic;93.1476;67.69255
EQZ - Xpert Clinic Oogzorg Zeist;Orthoparc Rozendaal;56.556373;43.65416666666667
EQZ - Xpert Clinic Oogzorg Zeist;Pro-Motion;67.772375;55.32071666666666
EQZ - Xpert Clinic Oogzorg Zeist;Retina eye care;8.102569;12.874633333333332
EQZW - Xpert Clinic Hand Zwolle;De Meern;100.173444;73.24988333333334
EQZW - Xpert Clinic Hand Zwolle;Andros Clinics Rijswijk;152.67789100000002;104.80068333333334
EQZW - Xpert Clinic Hand Zwolle;Annadal kliniek;225.867763;166.34053333333335
EQZW - Xpert Clinic Hand Zwolle;Annadal kliniek Poli;225.867763;166.34053333333335
EQZW - Xpert Clinic Hand Zwolle;Annatommie Amstelveen;107.432714;79.62745
EQZW - Xpert Clinic Hand Zwolle;Annatommie Utrecht;97.247979;69.70675
EQZW - Xpert Clinic Hand Zwolle;Arthrex;97.753318;68.21755
EQZW - Xpert Clinic Hand Zwolle;Cosmed Bosch en Duin OK;86.66049000000001;59.84406666666666
EQZW - Xpert Clinic Hand Zwolle;Cosmed Bosch en Duin Poli;86.66049000000001;59.84406666666666
EQZW - Xpert Clinic Hand Zwolle;Denticien;152.910522;106.17441666666669
EQZW - Xpert Clinic Hand Zwolle;Dermaclinic Utrecht;92.955112;64.30006666666667
EQZW - Xpert Clinic Hand Zwolle;Doctors at soap;93.814357;66.1211
EQZW - Xpert Clinic Hand Zwolle;EQA - Velthuis Kliniek Amsterdam;100.441284;73.64426666666667
EQZW - Xpert Clinic Hand Zwolle;EQA - Xpert Clinic Hand Amsterdam;100.441284;73.64426666666667
EQZW - Xpert Clinic Hand Zwolle;EQA - Xpert Clinic Proctologie Amsterdam;100.441284;73.64426666666667
EQZW - Xpert Clinic Hand Zwolle;EQA - Xpert Orthopedie Amsterdam;100.441284;73.64426666666667
EQZW - Xpert Clinic Hand Zwolle;EQEI - Velthuis Kliniek Eindhoven;155.747679;108.07891666666666
EQZW - Xpert Clinic Hand Zwolle;EQEI - Xpert Clinic Hand Eindhoven;155.747679;108.07891666666666
EQZW - Xpert Clinic Hand Zwolle;EQEI - Xpert Clinic Proctologie Eindhoven;155.747679;108.07891666666666
EQZW - Xpert Clinic Hand Zwolle;EQEI - Xpert Orthopedie Eindhoven;155.747679;108.07891666666666
EQZW - Xpert Clinic Hand Zwolle;EQEI - Xpert Orthopedie Schijndel;131.495373;98.16316666666668
EQZW - Xpert Clinic Hand Zwolle;EQEN - Velthuis Kliniek Enschede;64.423108;54.714416666666665
EQZW - Xpert Clinic Hand Zwolle;EQEN - Xpert Clinic Hand Enschede;64.423108;54.714416666666665
EQZW - Xpert Clinic Hand Zwolle;EQEN - Xpert Clinic Proctologie Enschede;64.423108;54.714416666666665
EQZW - Xpert Clinic Hand Zwolle;EQR - Velthuis Kliniek Rotterdam;146.864421;101.6929
EQZW - Xpert Clinic Hand Zwolle;EQR - Xpert Clinic Hand Rotterdam;146.864421;101.6929
EQZW - Xpert Clinic Hand Zwolle;EQR - Xpert Clinic Proctologie Rotterdam;146.864421;101.6929
EQZW - Xpert Clinic Hand Zwolle;EQR - Xpert Orthopedie Rotterdam;146.864421;101.6929
EQZW - Xpert Clinic Hand Zwolle;EQRZD - Hand pols Rozendaal;70.24342600000001;49.34428333333334
EQZW - Xpert Clinic Hand Zwolle;EQRZD - Orthopedie Rozendaal;70.24342600000001;49.34428333333334
EQZW - Xpert Clinic Hand Zwolle;Equip Amsterdam;100.441284;73.64426666666667
EQZW - Xpert Clinic Hand Zwolle;Equipe Enschede;100.441284;73.64426666666667
EQZW - Xpert Clinic Hand Zwolle;EQV - Velthuis Kliniek Velp;70.24342600000001;49.34428333333334
EQZW - Xpert Clinic Hand Zwolle;EQV - Xpert Clinic Hand Velp;71.057977;50.12845
EQZW - Xpert Clinic Hand Zwolle;EQV - Xpert Clinic Proctologie Velp;70.24342600000001;49.34428333333334
EQZW - Xpert Clinic Hand Zwolle;EQZ - Xpert Clinic Oogzorg Zeist;83.729635;57.13241666666667
EQZW - Xpert Clinic Hand Zwolle;Esser Clinics;128.664424;89.1314
EQZW - Xpert Clinic Hand Zwolle;Flex Clinics;100.028065;73.374
EQZW - Xpert Clinic Hand Zwolle;Haaglanden Clinics;156.60488800000002;109.85641666666668
EQZW - Xpert Clinic Hand Zwolle;Kazem;119.061089;87.90183333333333
EQZW - Xpert Clinic Hand Zwolle;KNO de Jong;102.702509;77.23081666666667
EQZW - Xpert Clinic Hand Zwolle;Medcentric MWCZ;229.504085;164.326
EQZW - Xpert Clinic Hand Zwolle;Medtronic;152.823678;105.04753333333332
EQZW - Xpert Clinic Hand Zwolle;Orthoparc Rozendaal;70.24342600000001;49.34428333333334
EQZW - Xpert Clinic Hand Zwolle;Pro-Motion;149.13647899999998;108.5309
EQZW - Xpert Clinic Hand Zwolle;Retina eye care;87.254567;63.208
Esser Clinics;De Meern;29.451202;20.700166666666668
Esser Clinics;Andros Clinics Rijswijk;26.946593;19.525033333333333
Esser Clinics;Annadal kliniek;199.578936;143.6131
Esser Clinics;Annadal kliniek Poli;199.578936;143.6131
Esser Clinics;Annatommie Amstelveen;41.726411;45.916066666666666
Esser Clinics;Annatommie Utrecht;32.087409;23.76395
Esser Clinics;Arthrex;33.493209;23.72673333333333
Esser Clinics;Cosmed Bosch en Duin OK;49.111053;35.02695000000001
Esser Clinics;Cosmed Bosch en Duin Poli;49.111053;35.02695000000001
Esser Clinics;Denticien;27.179224;20.898766666666667
Esser Clinics;Dermaclinic Utrecht;36.757948;30.940066666666667
Esser Clinics;Doctors at soap;36.502872;30.6914
Esser Clinics;EQA - Velthuis Kliniek Amsterdam;49.086646;39.772466666666666
Esser Clinics;EQA - Xpert Clinic Hand Amsterdam;49.086646;39.772466666666666
Esser Clinics;EQA - Xpert Clinic Proctologie Amsterdam;49.086646;39.772466666666666
Esser Clinics;EQA - Xpert Orthopedie Amsterdam;49.086646;39.772466666666666
Esser Clinics;EQEI - Velthuis Kliniek Eindhoven;113.372272;77.96544999999999
Esser Clinics;EQEI - Xpert Clinic Hand Eindhoven;113.372272;77.96544999999999
Esser Clinics;EQEI - Xpert Clinic Proctologie Eindhoven;113.372272;77.96544999999999
Esser Clinics;EQEI - Xpert Orthopedie Eindhoven;113.372272;77.96544999999999
Esser Clinics;EQEI - Xpert Orthopedie Schijndel;89.48972;64.03305
Esser Clinics;EQEN - Velthuis Kliniek Enschede;168.258009;117.76233333333332
Esser Clinics;EQEN - Xpert Clinic Hand Enschede;168.258009;117.76233333333332
Esser Clinics;EQEN - Xpert Clinic Proctologie Enschede;168.258009;117.76233333333332
Esser Clinics;EQR - Velthuis Kliniek Rotterdam;21.172814;17.065383333333333
Esser Clinics;EQR - Xpert Clinic Hand Rotterdam;21.172814;17.065383333333333
Esser Clinics;EQR - Xpert Clinic Proctologie Rotterdam;21.172814;17.065383333333333
Esser Clinics;EQR - Xpert Orthopedie Rotterdam;21.172814;17.065383333333333
Esser Clinics;EQRZD - Hand pols Rozendaal;94.926703;65.16966666666666
Esser Clinics;EQRZD - Orthopedie Rozendaal;94.926703;65.16966666666666
Esser Clinics;Equip Amsterdam;49.086646;39.772466666666666
Esser Clinics;Equipe Enschede;49.086646;39.772466666666666
Esser Clinics;EQV - Velthuis Kliniek Velp;94.926703;65.16966666666666
Esser Clinics;EQV - Xpert Clinic Hand Velp;95.741254;65.95383333333334
Esser Clinics;EQV - Xpert Clinic Proctologie Velp;94.926703;65.16966666666666
Esser Clinics;EQZ - Xpert Clinic Oogzorg Zeist;48.368701;33.15828333333334
Esser Clinics;EQZW - Xpert Clinic Hand Zwolle;129.617933;87.6978
Esser Clinics;Flex Clinics;33.424607;27.25103333333333
Esser Clinics;Haaglanden Clinics;30.87359;24.580766666666666
Esser Clinics;Kazem;37.179184;37.72448333333333
Esser Clinics;KNO de Jong;30.009145;24.02876666666667
Esser Clinics;Medcentric MWCZ;105.117021;78.70226666666667
Esser Clinics;Medtronic;110.966693;77.89168333333333
Esser Clinics;Orthoparc Rozendaal;94.926703;65.16966666666666
Esser Clinics;Pro-Motion;32.291545;24.18703333333333
Esser Clinics;Retina eye care;46.039357;33.11995
Flex Clinics;De Meern;4.470187;7.208033333333334
Flex Clinics;Andros Clinics Rijswijk;56.64376600000001;42.5495
Flex Clinics;Annadal kliniek;174.71054999999998;128.63623333333334
Flex Clinics;Annadal kliniek Poli;174.71054999999998;128.63623333333334
Flex Clinics;Annatommie Amstelveen;29.763167000000003;22.27215
Flex Clinics;Annatommie Utrecht;5.015869;6.5424
Flex Clinics;Arthrex;5.73148;7.65745
Flex Clinics;Cosmed Bosch en Duin OK;16.331866;21.6083
Flex Clinics;Cosmed Bosch en Duin Poli;16.331866;21.6083
Flex Clinics;Denticien;56.876396;43.92323333333333
Flex Clinics;Dermaclinic Utrecht;7.014876;11.346516666666668
Flex Clinics;Doctors at soap;6.5341000000000005;10.3163
Flex Clinics;EQA - Velthuis Kliniek Amsterdam;25.936434;18.77515
Flex Clinics;EQA - Xpert Clinic Hand Amsterdam;25.936434;18.77515
Flex Clinics;EQA - Xpert Clinic Proctologie Amsterdam;25.936434;18.77515
Flex Clinics;EQA - Xpert Orthopedie Amsterdam;25.936434;18.77515
Flex Clinics;EQEI - Velthuis Kliniek Eindhoven;88.503886;62.98858333333333
Flex Clinics;EQEI - Xpert Clinic Hand Eindhoven;88.503886;62.98858333333333
Flex Clinics;EQEI - Xpert Clinic Proctologie Eindhoven;88.503886;62.98858333333333
Flex Clinics;EQEI - Xpert Orthopedie Eindhoven;88.503886;62.98858333333333
Flex Clinics;EQEI - Xpert Orthopedie Schijndel;64.62133299999999;49.05618333333334
Flex Clinics;EQEN - Velthuis Kliniek Enschede;138.26498999999998;103.9931
Flex Clinics;EQEN - Xpert Clinic Hand Enschede;138.26498999999998;103.9931
Flex Clinics;EQEN - Xpert Clinic Proctologie Enschede;138.26498999999998;103.9931
Flex Clinics;EQR - Velthuis Kliniek Rotterdam;50.830296;39.44171666666667
Flex Clinics;EQR - Xpert Clinic Hand Rotterdam;50.830296;39.44171666666667
Flex Clinics;EQR - Xpert Clinic Proctologie Rotterdam;50.830296;39.44171666666667
Flex Clinics;EQR - Xpert Orthopedie Rotterdam;50.830296;39.44171666666667
Flex Clinics;EQRZD - Hand pols Rozendaal;70.47260899999999;50.65555
Flex Clinics;EQRZD - Orthopedie Rozendaal;70.47260899999999;50.65555
Flex Clinics;Equip Amsterdam;25.936434;18.77515
Flex Clinics;Equipe Enschede;25.936434;18.77515
Flex Clinics;EQV - Velthuis Kliniek Velp;70.47260899999999;50.65555
Flex Clinics;EQV - Xpert Clinic Hand Velp;71.287161;51.43971666666666
Flex Clinics;EQV - Xpert Clinic Proctologie Velp;70.47260899999999;50.65555
Flex Clinics;EQZ - Xpert Clinic Oogzorg Zeist;17.088981;19.76675
Flex Clinics;EQZW - Xpert Clinic Hand Zwolle;99.624914;73.92856666666667
Flex Clinics;Esser Clinics;32.630298;26.88021666666667
Flex Clinics;Haaglanden Clinics;60.570763;47.60523333333333
Flex Clinics;Kazem;35.057871;36.31256666666666
Flex Clinics;KNO de Jong;4.685654;6.818216666666667
Flex Clinics;Medcentric MWCZ;134.774503;101.0786
Flex Clinics;Medtronic;86.098307;62.91481666666667
Flex Clinics;Orthoparc Rozendaal;70.47260899999999;50.65555
Flex Clinics;Pro-Motion;58.290853000000006;50.4356
Flex Clinics;Retina eye care;21.585263;18.605833333333333
Haaglanden Clinics;De Meern;57.731072;41.2044
Haaglanden Clinics;Andros Clinics Rijswijk;7.453475999999999;9.783816666666668
Haaglanden Clinics;Annadal kliniek;219.550164;164.63081666666668
Haaglanden Clinics;Annadal kliniek Poli;219.550164;164.63081666666668
Haaglanden Clinics;Annatommie Amstelveen;52.453069000000006;43.43943333333333
Haaglanden Clinics;Annatommie Utrecht;60.367279;44.26818333333333
Haaglanden Clinics;Arthrex;61.773079;44.23096666666667
Haaglanden Clinics;Cosmed Bosch en Duin OK;77.390924;55.53118333333334
Haaglanden Clinics;Cosmed Bosch en Duin Poli;77.390924;55.53118333333334
Haaglanden Clinics;Denticien;6.352501;8.395683333333332
Haaglanden Clinics;Dermaclinic Utrecht;65.037819;51.4443
Haaglanden Clinics;Doctors at soap;64.782742;51.19563333333333
Haaglanden Clinics;EQA - Velthuis Kliniek Amsterdam;60.144534;45.5542
Haaglanden Clinics;EQA - Xpert Clinic Hand Amsterdam;60.144534;45.5542
Haaglanden Clinics;EQA - Xpert Clinic Proctologie Amsterdam;60.144534;45.5542
Haaglanden Clinics;EQA - Xpert Orthopedie Amsterdam;60.144534;45.5542
Haaglanden Clinics;EQEI - Velthuis Kliniek Eindhoven;128.839924;103.17273333333333
Haaglanden Clinics;EQEI - Xpert Clinic Hand Eindhoven;128.839924;103.17273333333333
Haaglanden Clinics;EQEI - Xpert Clinic Proctologie Eindhoven;128.839924;103.17273333333333
Haaglanden Clinics;EQEI - Xpert Orthopedie Eindhoven;128.839924;103.17273333333333
Haaglanden Clinics;EQEI - Xpert Orthopedie Schijndel;117.76959;84.53728333333333
Haaglanden Clinics;EQEN - Velthuis Kliniek Enschede;196.537879;138.26656666666668
Haaglanden Clinics;EQEN - Xpert Clinic Hand Enschede;196.537879;138.26656666666668
Haaglanden Clinics;EQEN - Xpert Clinic Proctologie Enschede;196.537879;138.26656666666668
Haaglanden Clinics;EQR - Velthuis Kliniek Rotterdam;29.665963;28.87816666666667
Haaglanden Clinics;EQR - Xpert Clinic Hand Rotterdam;29.665963;28.87816666666667
Haaglanden Clinics;EQR - Xpert Clinic Proctologie Rotterdam;29.665963;28.87816666666667
Haaglanden Clinics;EQR - Xpert Orthopedie Rotterdam;29.665963;28.87816666666667
Haaglanden Clinics;EQRZD - Hand pols Rozendaal;123.206573;85.6739
Haaglanden Clinics;EQRZD - Orthopedie Rozendaal;123.206573;85.6739
Haaglanden Clinics;Equip Amsterdam;60.144534;45.5542
Haaglanden Clinics;Equipe Enschede;60.144534;45.5542
Haaglanden Clinics;EQV - Velthuis Kliniek Velp;123.206573;85.6739
Haaglanden Clinics;EQV - Xpert Clinic Hand Velp;124.021125;86.45806666666667
Haaglanden Clinics;EQV - Xpert Clinic Proctologie Velp;123.206573;85.6739
Haaglanden Clinics;EQZ - Xpert Clinic Oogzorg Zeist;76.648572;53.66251666666667
Haaglanden Clinics;EQZW - Xpert Clinic Hand Zwolle;157.897803;108.20203333333332
Haaglanden Clinics;Esser Clinics;30.524555;23.136033333333334
Haaglanden Clinics;Flex Clinics;61.704477;47.75526666666666
Haaglanden Clinics;Kazem;42.240979;33.75888333333333
Haaglanden Clinics;KNO de Jong;58.289015;44.533
Haaglanden Clinics;Medcentric MWCZ;107.870423;88.98595
Haaglanden Clinics;Medtronic;130.457958;105.22286666666668
Haaglanden Clinics;Orthoparc Rozendaal;123.206573;85.6739
Haaglanden Clinics;Pro-Motion;41.131836;36.98768333333333
Haaglanden Clinics;Retina eye care;74.319227;53.624183333333335
Kazem;De Meern;39.261496;41.103100000000005
Kazem;Andros Clinics Rijswijk;41.687417;29.554
Kazem;Annadal kliniek;209.106093;161.84631666666667
Kazem;Annadal kliniek Poli;209.106093;161.84631666666667
Kazem;Annatommie Amstelveen;10.864656;12.12425
Kazem;Annatommie Utrecht;39.947902;40.24306666666666
Kazem;Arthrex;40.663512;41.35811666666667
Kazem;Cosmed Bosch en Duin OK;50.533835;53.89546666666667
Kazem;Cosmed Bosch en Duin Poli;50.533835;53.89546666666667
Kazem;Denticien;41.80231;30.851616666666665
Kazem;Dermaclinic Utrecht;40.238253;49.502100000000006
Kazem;Doctors at soap;39.757477;48.47188333333334
Kazem;EQA - Velthuis Kliniek Amsterdam;17.767063999999998;19.47598333333333
Kazem;EQA - Xpert Clinic Hand Amsterdam;17.767063999999998;19.47598333333333
Kazem;EQA - Xpert Clinic Proctologie Amsterdam;17.767063999999998;19.47598333333333
Kazem;EQA - Xpert Orthopedie Amsterdam;17.767063999999998;19.47598333333333
Kazem;EQEI - Velthuis Kliniek Eindhoven;122.899429;96.19866666666668
Kazem;EQEI - Xpert Clinic Hand Eindhoven;122.899429;96.19866666666668
Kazem;EQEI - Xpert Clinic Proctologie Eindhoven;122.899429;96.19866666666668
Kazem;EQEI - Xpert Orthopedie Eindhoven;122.899429;96.19866666666668
Kazem;EQEI - Xpert Orthopedie Schijndel;99.016876;82.26626666666667
Kazem;EQEN - Velthuis Kliniek Enschede;162.048443;126.93323333333332
Kazem;EQEN - Xpert Clinic Hand Enschede;162.048443;126.93323333333332
Kazem;EQEN - Xpert Clinic Proctologie Enschede;162.048443;126.93323333333332
Kazem;EQR - Velthuis Kliniek Rotterdam;55.532159;51.06036666666667
Kazem;EQR - Xpert Clinic Hand Rotterdam;55.532159;51.06036666666667
Kazem;EQR - Xpert Clinic Proctologie Rotterdam;55.532159;51.06036666666667
Kazem;EQR - Xpert Orthopedie Rotterdam;55.532159;51.06036666666667
Kazem;EQRZD - Hand pols Rozendaal;104.872061;83.86818333333333
Kazem;EQRZD - Orthopedie Rozendaal;104.872061;83.86818333333333
Kazem;Equip Amsterdam;17.767063999999998;19.47598333333333
Kazem;Equipe Enschede;17.767063999999998;19.47598333333333
Kazem;EQV - Velthuis Kliniek Velp;104.872061;83.86818333333333
Kazem;EQV - Xpert Clinic Hand Velp;105.686613;84.65235
Kazem;EQV - Xpert Clinic Proctologie Velp;104.872061;83.86818333333333
Kazem;EQZ - Xpert Clinic Oogzorg Zeist;54.13949;49.91656666666667
Kazem;EQZW - Xpert Clinic Hand Zwolle;118.151499;91.01595
Kazem;Esser Clinics;37.17123;37.86551666666666
Kazem;Flex Clinics;34.95711;36.17568333333334
Kazem;Haaglanden Clinics;42.819502;34.375
Kazem;KNO de Jong;31.201781;36.961016666666666
Kazem;Medcentric MWCZ;141.22726500000002;108.52008333333332
Kazem;Medtronic;120.49385;96.1249
Kazem;Orthoparc Rozendaal;104.872061;83.86818333333333
Kazem;Pro-Motion;66.65089;58.18201666666666
Kazem;Retina eye care;55.984715;51.81846666666667
KNO de Jong;De Meern;6.213136;8.6407
KNO de Jong;Andros Clinics Rijswijk;53.913409;39.58616666666667
KNO de Jong;Annadal kliniek;177.603324;134.00058333333334
KNO de Jong;Annadal kliniek Poli;177.603324;134.00058333333334
KNO de Jong;Annatommie Amstelveen;30.14829;23.841283333333333
KNO de Jong;Annatommie Utrecht;10.476402;10.418866666666666
KNO de Jong;Arthrex;11.192013;11.533916666666666
KNO de Jong;Cosmed Bosch en Duin OK;19.595749;26.239316666666664
KNO de Jong;Cosmed Bosch en Duin Poli;19.595749;26.239316666666664
KNO de Jong;Denticien;54.14604;40.9599
KNO de Jong;Dermaclinic Utrecht;10.278759;15.977533333333334
KNO de Jong;Doctors at soap;9.797984;14.947316666666667
